,faithfulness,naturalness,score,motion,motion_index,selected
3619,0.5554,0.4486,0.2492,A_person_pulls_their_knee_up_to_their_chest,1,True
3620,0.4989,0.4995,0.2492,A_person_brings_their_knee_in_towards_their_chest,34,True
3621,0.5209,0.4784,0.2492,An_individual_puts_their_hands_together_to_clap,74,True
3622,0.4816,0.5176,0.2493,A_person_moves_a_heavy_object_by_pushing,37,True
3623,0.4774,0.5223,0.2493,A_person_applies_pressure_to_push_a_heavy_object,58,True
3624,0.4827,0.5165,0.2493,Someone_does_a_pirouette,18,True
3625,0.4867,0.5123,0.2493,An_individual_does_a_turning_pirouette,41,True
3626,0.5263,0.4738,0.2494,A_person_reaches_for_their_toes_and_gets_back_up,29,True
3627,0.3963,0.6293,0.2494,A_person_does_a_high_jump,19,True
3628,0.4581,0.5444,0.2494,A_person_lifts_their_knee_to_their_chest,59,True
3629,0.5789,0.4308,0.2494,Someone_brings_their_knee_up_to_their_chest,18,True
3630,0.4321,0.5773,0.2495,A_person_performs_a_clap,72,True
3631,0.4734,0.527,0.2495,Someone_does_a_pirouette,0,True
3632,0.587,0.4251,0.2495,Someone_leans_down_to_touch_their_toes_and_stands_back_up,42,True
3633,0.523,0.4772,0.2496,A_person_does_a_forward_roll_and_gets_up,36,True
3634,0.4412,0.5658,0.2496,An_individual_raises_a_knee_towards_their_chest,90,True
3635,0.4899,0.5096,0.2496,An_individual_brings_their_knee_close_to_their_chest,67,True
3636,0.4901,0.5093,0.2496,A_person_swings_their_left_arm_back_and_forth,53,True
3637,0.5081,0.4913,0.2496,A_person_applies_pressure_to_push_a_heavy_object,10,True
3638,0.501,0.4981,0.2496,An_individual_does_a_turning_pirouette,30,True
3639,0.5356,0.4662,0.2497,A_person_turns_around_in_a_pirouette,48,True
3640,0.4592,0.5437,0.2497,An_individual_pushes_a_heavy_object,68,True
3641,0.5174,0.4826,0.2497,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,77,True
3642,0.4816,0.5186,0.2498,A_person_gives_a_round_of_applause,76,True
3643,0.5084,0.4912,0.2498,An_individual_touches_their_toes_and_returns_to_a_standing_position,52,True
3644,0.5574,0.4482,0.2498,An_individual_makes_a_clapping_motion,80,True
3645,0.4806,0.5197,0.2498,An_individual_pushes_something_heavy,35,True
3646,0.4989,0.5007,0.2498,An_individual_tumbles_forward_and_then_gets_up,88,True
3647,0.4415,0.5661,0.2499,A_person_rolls_ahead_and_gets_back_on_their_feet,3,True
3648,0.4455,0.561,0.2499,Someone_positions_their_knee_at_chest_height,79,True
3649,0.4144,0.6029,0.2499,An_individual_pushes_something_heavy,93,True
3650,0.4365,0.5727,0.25,A_person_gives_a_round_of_applause,94,True
3651,0.4708,0.531,0.25,Someone_touches_their_toes_and_then_lifts_themselves_up,50,True
3652,0.4425,0.5652,0.2501,A_person_performs_a_clap,9,True
3653,0.5186,0.4823,0.2501,A_person_pushes_an_object_that_is_hard_to_lift,96,True
3654,0.4839,0.5168,0.2501,An_individual_completes_a_pirouette,32,True
3655,0.4707,0.5314,0.2501,An_individual_reaches_down_to_their_toes_and_stands_up_straight,8,True
3656,0.4214,0.5935,0.2501,Someone_positions_their_knee_at_chest_height,41,True
3657,0.4431,0.5645,0.2501,An_individual_pushes_a_heavy_item,20,True
3658,0.511,0.4894,0.2501,An_individual_puts_their_hands_together_to_clap,84,True
3659,0.5682,0.4401,0.2501,A_person_performs_push-ups,20,True
3660,0.4656,0.537,0.2501,A_person_rolls_ahead_and_gets_back_on_their_feet,89,True
3661,0.4974,0.5031,0.2502,A_person_pushes_an_object_that_is_hard_to_lift,21,True
3662,0.4551,0.5498,0.2502,A_person_moves_a_heavy_object_by_pushing,59,True
3663,0.4467,0.5601,0.2502,A_person_creates_a_clapping_noise_with_their_hands,46,True
3664,0.581,0.4306,0.2502,Someone_reaches_up_with_their_right_arm_to_their_head,39,True
3665,0.4489,0.5576,0.2503,Someone_executes_a_pirouette,71,True
3666,0.5254,0.4765,0.2504,Someone_performs_a_pirouette,61,True
3667,0.4436,0.5646,0.2505,Someone_does_push-up_exercises,73,True
3668,0.4541,0.5516,0.2505,A_person_moves_a_heavy_object_by_pushing,50,True
3669,0.5175,0.4839,0.2505,An_individual_brings_their_knee_close_to_their_chest,57,True
3670,0.541,0.4631,0.2505,An_individual_does_a_turning_pirouette,65,True
3671,0.464,0.5397,0.2505,An_individual_rolls_forward_and_rises,61,True
3672,0.4409,0.568,0.2505,An_individual_pushes_a_heavy_object,77,True
3673,0.5417,0.4625,0.2505,Someone_performs_a_forward_roll_and_then_stands,95,True
3674,0.4612,0.5433,0.2506,Someone_is_moving_a_bulky_object_by_pushing,99,True
3675,0.4899,0.5115,0.2506,A_person_gives_a_round_of_applause,90,True
3676,0.4344,0.5769,0.2506,An_individual_pushes_a_heavy_item,1,True
3677,0.4633,0.541,0.2507,An_individual_exerts_force_on_a_heavy_object,21,True
3678,0.4762,0.5264,0.2507,A_person_goes_up_into_the_air,7,True
3679,0.4805,0.5218,0.2507,Someone_moves_forward_by_rolling_and_then_stands,87,True
3680,0.4302,0.5829,0.2507,An_individual_jumps_up_into_the_air,65,True
3681,0.4746,0.5283,0.2507,A_person_claps,66,True
3682,0.4926,0.509,0.2508,An_individual_pushes_a_heavy_object,55,True
3683,0.476,0.527,0.2508,A_person_reaches_for_their_toes_and_gets_back_up,60,True
3684,0.4168,0.6017,0.2508,An_individual_pushes_a_heavy_item,2,True
3685,0.4825,0.52,0.2509,Someone_is_moving_a_bulky_object_by_pushing,0,True
3686,0.4691,0.5349,0.2509,A_person_moves_a_heavy_object_by_pushing,4,True
3687,0.491,0.5111,0.2509,An_individual_rolls_forward_and_quickly_gets_up,64,True
3688,0.4303,0.5834,0.251,An_individual_claps_in_celebration,71,True
3689,0.4509,0.5567,0.251,An_individual_pushes_a_heavy_object,53,True
3690,0.5126,0.4896,0.251,A_person_practices_push-ups,34,True
3691,0.5192,0.4835,0.251,A_person_pulls_their_knee_up_to_their_chest,79,True
3692,0.4402,0.5703,0.2511,A_person_moves_a_heavy_object_by_pushing,6,True
3693,0.5492,0.4572,0.2511,A_person_brings_their_right_arm_up_to_their_head,52,True
3694,0.4786,0.5247,0.2511,An_individual_puts_their_hands_together_to_clap,62,True
3695,0.4931,0.5093,0.2511,An_individual_lifts_a_knee_up_to_their_chest,48,True
3696,0.4992,0.5031,0.2512,Someone_does_push-up_exercises,83,True
3697,0.4702,0.5343,0.2512,Someone_rolls_in_a_forward_motion_and_stands_up,5,True
3698,0.4689,0.5358,0.2512,Someone_does_a_pirouette,48,True
3699,0.4358,0.5766,0.2513,A_person_performs_a_clap,97,True
3700,0.4954,0.5074,0.2513,Someone_pushes_off_the_ground_and_rises,73,True
3701,0.4231,0.5941,0.2514,A_person_does_a_high_jump,77,True
3702,0.4488,0.5603,0.2514,An_individual_completes_a_pirouette,30,True
3703,0.4404,0.5707,0.2514,An_individual_exerts_force_on_a_heavy_object,9,True
3704,0.451,0.5575,0.2514,Someone_is_moving_a_bulky_object_by_pushing,80,True
3705,0.564,0.4458,0.2514,Someone_bends_down_to_touch_their_toes_and_then_stands_up,71,True
3706,0.5821,0.4318,0.2514,Someone_positions_their_knee_at_chest_height,76,True
3707,0.4182,0.601,0.2514,An_individual_rolls_forward_and_quickly_gets_up,84,True
3708,0.4612,0.5454,0.2515,Someone_is_moving_a_bulky_object_by_pushing,64,True
3709,0.5039,0.499,0.2515,A_person_goes_up_into_the_air,4,True
3710,0.5311,0.4735,0.2515,Someone_brings_their_knee_up_to_their_chest,0,True
3711,0.456,0.5515,0.2515,A_person_pushes_an_object_that_is_hard_to_lift,28,True
3712,0.5227,0.4813,0.2515,An_individual_dances_a_pirouette,49,True
3713,0.5364,0.4691,0.2516,Someone_performs_a_forward_roll_and_then_stands,0,True
3714,0.436,0.5772,0.2516,An_individual_claps_in_celebration,0,True
3715,0.4985,0.5046,0.2516,Someone_rolls_in_a_forward_motion_and_stands_up,83,True
3716,0.4971,0.5062,0.2516,Someone_pushes_off_the_ground_and_rises,25,True
3717,0.4949,0.5083,0.2516,A_person_rolls_ahead_and_gets_back_on_their_feet,38,True
3718,0.5313,0.4735,0.2516,Someone_rolls_forward_and_stands_up,82,True
3719,0.4637,0.5426,0.2516,A_person_moves_a_heavy_object_by_pushing,31,True
3720,0.5902,0.4264,0.2517,Someone_positions_their_knee_at_chest_height,1,True
3721,0.4795,0.5248,0.2517,An_individual_completes_a_pirouette,1,True
3722,0.4466,0.5637,0.2517,Someone_pushes_a_large_object,71,True
3723,0.6101,0.4125,0.2517,Someone_shoves_a_weighty_object,72,True
3724,0.5184,0.4855,0.2517,A_person_pulls_their_knee_up_to_their_chest,95,True
3725,0.463,0.544,0.2518,Someone_shoves_a_weighty_object,89,True
3726,0.472,0.5335,0.2518,Someone_pushes_a_large_object,68,True
3727,0.5434,0.4635,0.2518,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,75,True
3728,0.533,0.4724,0.2518,Someone_elevates_their_knee_to_their_chest,87,True
3729,0.4016,0.6271,0.2518,A_person_performs_a_clap,90,True
3730,0.4687,0.5374,0.2518,A_person_moves_a_heavy_object_by_pushing,10,True
3731,0.4281,0.5882,0.2518,An_individual_tries_to_push_a_heavy_thing,97,True
3732,0.4626,0.5445,0.2519,An_individual_exerts_force_on_a_heavy_object,40,True
3733,0.4858,0.5185,0.2519,An_individual_tries_to_push_a_heavy_thing,10,True
3734,0.4391,0.5736,0.2519,A_person_rolls_ahead_and_gets_back_on_their_feet,65,True
3735,0.5157,0.4885,0.2519,Someone_rolls_in_a_forward_motion_and_stands_up,26,True
3736,0.4533,0.5558,0.2519,Someone_is_moving_a_bulky_object_by_pushing,90,True
3737,0.4933,0.5108,0.252,Someone_pushes_off_the_ground_and_rises,86,True
3738,0.6322,0.3986,0.252,An_individual_waves_hello_with_their_left_arm,84,True
3739,0.4336,0.5812,0.252,Someone_pushes_a_large_object,15,True
3740,0.4405,0.5721,0.252,An_individual_pushes_a_heavy_object,17,True
3741,0.4101,0.6148,0.2521,An_individual_rolls_forward_and_rises,71,True
3742,0.4409,0.5716,0.2521,Someone_is_moving_a_bulky_object_by_pushing,86,True
3743,0.5032,0.501,0.2521,Someone_does_push-up_exercises,33,True
3744,0.6149,0.41,0.2521,A_person_brings_their_right_arm_up_to_their_head,17,True
3745,0.5026,0.5016,0.2521,An_individual_pushes_something_heavy,42,True
3746,0.4387,0.5747,0.2521,An_individual_pushes_a_heavy_item,38,True
3747,0.4875,0.517,0.2521,A_person_brings_their_knee_in_towards_their_chest,53,True
3748,0.4747,0.5312,0.2522,An_individual_completes_a_pirouette,93,True
3749,0.5143,0.4903,0.2522,A_person_stretches_to_touch_their_toes_and_then_rises,43,True
3750,0.4375,0.5765,0.2522,Someone_is_moving_a_bulky_object_by_pushing,46,True
3751,0.4772,0.5286,0.2523,A_person_rotates_in_a_pirouette,81,True
3752,0.5755,0.4383,0.2523,Someone_bends_down_to_touch_their_toes_and_then_stands_up,34,True
3753,0.5076,0.4971,0.2523,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,53,True
3754,0.5611,0.4499,0.2524,An_individual_reaches_down_to_their_toes_and_stands_up_straight,78,True
3755,0.4957,0.5092,0.2524,An_individual_dances_a_pirouette,94,True
3756,0.579,0.4359,0.2524,An_individual_reaches_down_to_their_toes_and_stands_up_straight,11,True
3757,0.4798,0.5261,0.2524,A_person_turns_around_in_a_pirouette,91,True
3758,0.5902,0.4278,0.2525,Someone_touches_their_toes_and_then_lifts_themselves_up,7,True
3759,0.465,0.543,0.2525,An_individual_tries_to_push_a_heavy_thing,65,True
3760,0.4277,0.5903,0.2525,A_person_jumps_very_high,83,True
3761,0.5781,0.4368,0.2525,An_individual_tries_to_push_a_heavy_thing,74,True
3762,0.6283,0.4019,0.2525,A_person_brings_their_right_arm_up_to_their_head,83,True
3763,0.5183,0.4871,0.2525,Someone_touches_their_toes_and_then_lifts_themselves_up,58,True
3764,0.5031,0.5019,0.2525,Someone_pushes_off_the_ground_and_rises,19,True
3765,0.477,0.5294,0.2525,Someone_performs_a_pirouette,86,True
3766,0.4644,0.5438,0.2526,An_individual_pushes_a_heavy_object,36,True
3767,0.5034,0.502,0.2527,Someone_rolls_in_a_forward_motion_and_stands_up,8,True
3768,0.5397,0.4683,0.2527,A_person_brings_their_knee_in_towards_their_chest,33,True
3769,0.5135,0.4922,0.2527,Someone_pushes_off_the_ground_and_rises,76,True
3770,0.6647,0.3801,0.2527,A_person_brings_their_knee_in_towards_their_chest,26,True
3771,0.5204,0.4855,0.2527,Someone_touches_their_toes_and_then_lifts_themselves_up,73,True
3772,0.4909,0.5149,0.2528,An_individual_raises_their_right_arm_to_make_contact_with_their_head,88,True
3773,0.4863,0.5198,0.2528,A_person_reaches_for_their_toes_and_gets_back_up,83,True
3774,0.5207,0.4856,0.2528,Someone_performs_a_forward_roll_and_then_stands,35,True
3775,0.4694,0.5386,0.2528,Someone_does_a_pirouette,2,True
3776,0.519,0.4872,0.2528,Someone_moves_forward_by_rolling_and_then_stands,62,True
3777,0.4796,0.527,0.2528,Someone_does_a_pirouette,5,True
3778,0.4544,0.5564,0.2528,Someone_does_a_pirouette,74,True
3779,0.6081,0.4157,0.2528,Someone_brings_their_knee_up_to_their_chest,22,True
3780,0.4392,0.5758,0.2529,An_individual_tumbles_forward_and_then_gets_up,37,True
3781,0.5756,0.4394,0.2529,A_person_does_push-ups,27,True
3782,0.4815,0.5251,0.2529,Someone_rolls_in_a_forward_motion_and_stands_up,35,True
3783,0.4835,0.523,0.2529,Someone_does_push-up_exercises,88,True
3784,0.4617,0.5477,0.2529,Someone_does_push-up_exercises,70,True
3785,0.531,0.4762,0.2529,A_person_gives_a_round_of_applause,82,True
3786,0.4596,0.5502,0.2529,An_individual_pushes_something_heavy,66,True
3787,0.45,0.562,0.2529,Someone_makes_a_full_turn_in_a_pirouette,12,True
3788,0.5308,0.4766,0.253,Someone_brings_their_knee_up_to_their_chest,62,True
3789,0.6049,0.4182,0.253,Someone_bends_down_to_touch_their_toes_and_then_stands_up,41,True
3790,0.521,0.4856,0.253,Someone_does_a_quick_spin_in_a_pirouette,90,True
3791,0.5053,0.5007,0.253,A_person_lifts_their_knee_to_their_chest,81,True
3792,0.5989,0.4224,0.253,A_person_brings_their_knee_in_towards_their_chest,16,True
3793,0.5264,0.4805,0.253,An_individual_touches_their_toes_and_returns_to_a_standing_position,8,True
3794,0.4865,0.5201,0.253,An_individual_exerts_force_on_a_heavy_object,85,True
3795,0.4374,0.5788,0.2531,An_individual_pushes_something_heavy,69,True
3796,0.5164,0.49,0.2531,A_person_swings_their_left_arm_back_and_forth,0,True
3797,0.4465,0.5667,0.2531,A_person_claps,23,True
3798,0.5315,0.4765,0.2532,Someone_makes_a_clapping_sound,93,True
3799,0.4318,0.5865,0.2532,Someone_is_moving_a_bulky_object_by_pushing,12,True
3800,0.4891,0.5177,0.2532,Someone_executes_a_pirouette,89,True
3801,0.5492,0.4613,0.2533,An_individual_completes_a_pirouette,0,True
3802,0.479,0.5287,0.2533,Someone_pushes_off_the_ground_and_rises,98,True
3803,0.4581,0.553,0.2533,A_person_jumps_really_high,81,True
3804,0.5064,0.5002,0.2533,Someone_performs_a_forward_roll_and_then_stands,13,True
3805,0.4364,0.5804,0.2533,A_person_claps_their_hands,1,True
3806,0.6012,0.4214,0.2534,A_person_brings_their_knee_in_towards_their_chest,50,True
3807,0.5209,0.4864,0.2534,A_person_practices_push-ups,81,True
3808,0.4924,0.5148,0.2535,Someone_performs_a_pirouette,67,True
3809,0.4997,0.5072,0.2535,Someone_shoves_a_weighty_object,60,True
3810,0.5655,0.4485,0.2536,Someone_brings_their_hands_together_to_clap,38,True
3811,0.6516,0.3892,0.2536,Someone_waves_with_their_left_arm,21,True
3812,0.5223,0.4856,0.2536,Someone_performs_a_forward_roll_and_then_stands,27,True
3813,0.4445,0.5706,0.2536,A_person_swings_their_left_arm_back_and_forth,62,True
3814,0.4209,0.6028,0.2537,A_person_performs_a_clap,51,True
3815,0.5827,0.4354,0.2537,Someone_bends_down_to_touch_their_toes_and_then_stands_up,72,True
3816,0.4483,0.566,0.2537,An_individual_tries_to_push_a_heavy_thing,25,True
3817,0.574,0.4419,0.2537,Someone_brings_their_hands_together_to_clap,71,True
3818,0.4322,0.5869,0.2537,A_person_rolls_ahead_and_gets_back_on_their_feet,29,True
3819,0.458,0.5541,0.2538,A_person_goes_up_into_the_air,91,True
3820,0.467,0.5434,0.2538,Someone_rolls_in_a_forward_motion_and_stands_up,37,True
3821,0.5855,0.4336,0.2538,A_person_bends_their_leg_and_raises_their_knee_to_their_chest,13,True
3822,0.4753,0.534,0.2538,An_individual_pushes_something_heavy,63,True
3823,0.4859,0.5224,0.2538,An_individual_pushes_something_heavy,99,True
3824,0.4709,0.5389,0.2538,An_individual_claps_in_celebration,4,True
3825,0.4825,0.5262,0.2539,A_person_applies_pressure_to_push_a_heavy_object,59,True
3826,0.4559,0.557,0.254,A_person_gives_a_round_of_applause,48,True
3827,0.4984,0.5096,0.254,An_individual_dances_a_pirouette,37,True
3828,0.467,0.5439,0.254,A_person_rolls_forward_and_returns_to_a_standing_position,76,True
3829,0.5014,0.5065,0.254,Someone_leaps_up_high,3,True
3830,0.483,0.526,0.2541,Someone_performs_a_pirouette,40,True
3831,0.4935,0.515,0.2541,A_person_does_a_forward_roll_and_gets_up,5,True
3832,0.4769,0.5328,0.2541,Someone_does_a_pirouette,71,True
3833,0.453,0.561,0.2541,An_individual_pushes_a_heavy_object,12,True
3834,0.4713,0.5394,0.2542,A_person_reaches_for_their_toes_and_gets_back_up,31,True
3835,0.4333,0.5868,0.2542,An_individual_rolls_forward_and_rises,56,True
3836,0.4347,0.5849,0.2542,A_person_performs_a_clap,36,True
3837,0.4253,0.5977,0.2542,An_individual_pushes_something_heavy,77,True
3838,0.4501,0.5649,0.2542,A_person_does_a_high_jump,23,True
3839,0.6145,0.4137,0.2542,Someone_brings_their_knee_up_to_their_chest,40,True
3840,0.4568,0.5566,0.2542,Someone_does_push-up_exercises,78,True
3841,0.5777,0.4402,0.2543,Someone_shoves_a_weighty_object,91,True
3842,0.6708,0.3791,0.2543,A_person_lifts_their_right_arm_to_touch_their_head,24,True
3843,0.4821,0.5275,0.2543,An_individual_rolls_forward_and_rises,80,True
3844,0.4586,0.5544,0.2543,An_individual_pushes_something_heavy,72,True
3845,0.518,0.4909,0.2543,A_person_rotates_in_a_pirouette,86,True
3846,0.558,0.4557,0.2543,Someone_brings_their_hands_together_to_clap,95,True
3847,0.6678,0.381,0.2544,A_person_lifts_their_right_arm_to_touch_their_head,31,True
3848,0.4342,0.586,0.2544,A_person_does_a_high_jump,64,True
3849,0.479,0.5311,0.2544,A_person_claps,91,True
3850,0.5534,0.4596,0.2544,A_person_brings_their_knee_in_towards_their_chest,59,True
3851,0.446,0.5705,0.2545,Someone_does_push-up_exercises,42,True
3852,0.4767,0.5338,0.2545,A_person_reaches_for_their_toes_and_gets_back_up,97,True
3853,0.4131,0.6159,0.2545,An_individual_exerts_force_on_a_heavy_object,54,True
3854,0.4633,0.5494,0.2545,Someone_is_moving_a_bulky_object_by_pushing,55,True
3855,0.5421,0.4695,0.2545,Someone_leaps_up_high,54,True
3856,0.4949,0.5143,0.2546,An_individual_goes_down_to_touch_their_toes_and_then_stands_back_up,57,True
3857,0.4895,0.5201,0.2546,An_individual_pushes_something_heavy,13,True
3858,0.4476,0.5688,0.2546,A_person_claps,94,True
3859,0.4951,0.5142,0.2546,Someone_makes_a_full_turn_in_a_pirouette,83,True
3860,0.5164,0.4931,0.2546,Someone_touches_their_toes_and_stands_back_up,87,True
3861,0.5305,0.4799,0.2546,An_individual_makes_a_clapping_motion,54,True
3862,0.5152,0.4941,0.2546,A_person_bends_their_leg_and_raises_their_knee_to_their_chest,94,True
3863,0.5228,0.487,0.2546,An_individual_tries_to_push_a_heavy_thing,80,True
3864,0.554,0.4597,0.2547,A_person_stretches_to_touch_their_toes_and_then_rises,70,True
3865,0.4973,0.512,0.2547,An_individual_touches_their_toes_and_returns_to_a_standing_position,85,True
3866,0.5136,0.496,0.2547,An_individual_tumbles_forward_and_then_gets_up,55,True
3867,0.5316,0.4791,0.2547,Someone_rolls_in_a_forward_motion_and_stands_up,20,True
3868,0.5947,0.4283,0.2547,Someone_springs_up_off_the_ground,71,True
3869,0.4558,0.5589,0.2548,Someone_is_moving_a_bulky_object_by_pushing,47,True
3870,0.4917,0.5182,0.2548,An_individual_rolls_forward_and_rises,84,True
3871,0.5657,0.4505,0.2548,An_individual_completes_a_pirouette,74,True
3872,0.4792,0.5317,0.2548,Someone_executes_a_pirouette,59,True
3873,0.4708,0.5414,0.2549,Someone_is_moving_a_bulky_object_by_pushing,15,True
3874,0.571,0.4463,0.2549,A_person_bends_to_touch_their_toes_and_stands_again,26,True
3875,0.4992,0.5105,0.2549,Someone_pushes_off_the_ground_and_rises,14,True
3876,0.5474,0.4659,0.255,Someone_moves_forward_by_rolling_and_then_stands,39,True
3877,0.5007,0.5094,0.255,Someone_executes_a_pirouette,98,True
3878,0.5048,0.5052,0.255,A_person_brings_their_knee_in_towards_their_chest,18,True
3879,0.5039,0.5061,0.255,Someone_moves_forward_by_rolling_and_then_stands,53,True
3880,0.5317,0.4798,0.2551,Someone_does_a_quick_spin_in_a_pirouette,42,True
3881,0.435,0.5865,0.2551,A_person_jumps_really_high,57,True
3882,0.5915,0.4312,0.2551,An_individual_brings_their_knee_close_to_their_chest,27,True
